<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2025.05.26	00:03:30.885	0.93261	0.93329			6
2025.05.26	00:03:39.416	0.93264	0.93331			6
2025.05.26	00:03:41.909	0.93265				2
2025.05.26	00:03:46.002	0.93266	0.93332			6
2025.05.26	00:03:48.124	0.93263				2
2025.05.26	00:03:53.362	0.93260				2
2025.05.26	00:04:05.282	0.93267	0.93331			6
2025.05.26	00:04:05.787		0.93329			4
2025.05.26	00:04:26.695	0.93268				2
2025.05.26	00:04:34.040	0.93265	0.93327			6
2025.05.26	00:04:44.128	0.93270	0.93341			6
2025.05.26	00:05:00.675	0.93270				2
2025.05.26	00:05:01.014	0.93265	0.93338			6
2025.05.26	00:05:01.630	0.93262	0.93328			6
2025.05.26	00:05:02.032	0.93268	0.93336			6
2025.05.26	00:05:04.298	0.93270	0.93337			6
2025.05.26	00:05:06.666		0.93336			4
2025.05.26	00:05:07.502		0.93335			4
2025.05.26	00:05:11.345	0.93263	0.93338			6
2025.05.26	00:05:12.366	0.93262				2
2025.05.26	00:05:12.963		0.93336			4
2025.05.26	00:05:13.789	0.93263	0.93338			6
2025.05.26	00:05:18.940		0.93336			4
2025.05.26	00:05:24.223	0.93264				2
2025.05.26	00:05:25.026		0.93334			4
2025.05.26	00:05:28.020		0.93333			4
2025.05.26	00:05:29.055		0.93332			4
2025.05.26	00:05:30.917	0.93266				2
2025.05.26	00:05:39.614	0.93265	0.93329			6
2025.05.26	00:05:44.335	0.93266				2
2025.05.26	00:05:45.019	0.93263				2
2025.05.26	00:05:55.263		0.93328			4
2025.05.26	00:06:12.730	0.93263	0.93327			6
2025.05.26	00:06:17.225		0.93326			4
2025.05.26	00:06:25.277		0.93325			4
2025.05.26	00:07:00.904	0.93256	0.93339			6
2025.05.26	00:07:03.964	0.93257	0.93338			6
2025.05.26	00:07:04.309	0.93259	0.93340			6
2025.05.26	00:07:04.933	0.93260	0.93339			6
2025.05.26	00:07:05.553	0.93261				2
2025.05.26	00:07:07.422	0.93263	0.93340			6
2025.05.26	00:07:08.179	0.93264				2
2025.05.26	00:07:09.037	0.93265	0.93339			6
2025.05.26	00:07:09.743	0.93266				2
2025.05.26	00:07:10.471	0.93267	0.93340			6
2025.05.26	00:07:12.554	0.93268	0.93339			6
2025.05.26	00:07:13.794	0.93270	0.93333			6
2025.05.26	00:07:45.675	0.93272	0.93339			6
2025.05.26	00:07:46.093	0.93277	0.93342			6
2025.05.26	00:08:00.513	0.93214	0.93413			6
2025.05.26	00:08:12.031	0.93213	0.93412			6
2025.05.26	00:08:19.308	0.93203	0.93411			6
2025.05.26	00:08:19.913	0.93202				2
2025.05.26	00:08:45.970	0.93199	0.93413			6
2025.05.26	00:09:00.212	0.93199				2
2025.05.26	00:09:45.974		0.93413			4
2025.05.26	00:10:00.217	0.93231	0.93410			6
2025.05.26	00:10:11.414	0.93229	0.93412			6
2025.05.26	00:10:19.340	0.93231	0.93410			6
2025.05.26	00:10:23.908	0.93232				2
2025.05.26	00:10:27.899	0.93231	0.93411			6
2025.05.26	00:10:28.395	0.93232	0.93410			6
2025.05.26	00:10:32.624	0.93211	0.93431			6
2025.05.26	00:10:50.700		0.93430			4
2025.05.26	00:11:00.604	0.93211				2
2025.05.26	00:11:05.701	0.93215	0.93434			6
2025.05.26	00:11:08.659	0.93224	0.93443			6
2025.05.26	00:11:15.664	0.93223	0.93444			6
2025.05.26	00:11:17.747	0.93221	0.93445			6
2025.05.26	00:11:18.901	0.93222				2
2025.05.26	00:11:20.100	0.93217	0.93450			6
2025.05.26	00:11:21.091	0.93216				2
2025.05.26	00:11:26.405	0.93217				2
2025.05.26	00:11:27.874	0.93218	0.93449			6
2025.05.26	00:11:29.014	0.93216	0.93450			6
2025.05.26	00:11:29.338	0.93217				2
2025.05.26	00:11:29.704		0.93448			4
2025.05.26	00:11:30.307		0.93450			4
2025.05.26	00:11:57.602		0.93449			4
2025.05.26	00:12:00.001	0.93218				2
2025.05.26	00:12:00.899	0.93217	0.93450			6
2025.05.26	00:12:03.416	0.93218	0.93449			6
