<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2025.08.15	00:03:30.671	0.94029	0.94203			6
2025.08.15	00:04:11.190	0.94029				2
2025.08.15	00:04:14.162	0.93980	0.94144			6
2025.08.15	00:05:09.157	0.93985	0.94222			6
2025.08.15	00:05:14.154		0.94221			4
2025.08.15	00:06:00.621	0.93985				2
2025.08.15	00:06:16.677		0.94221			4
2025.08.15	00:07:02.058	0.93985				2
2025.08.15	00:07:28.391		0.94221			4
2025.08.15	00:08:01.720	0.93985				2
2025.08.15	00:08:28.864		0.94221			4
2025.08.15	00:09:01.185	0.93985				2
2025.08.15	00:09:30.882		0.94221			4
2025.08.15	00:10:00.341	0.93985				2
2025.08.15	00:10:11.679	0.93997	0.94181			6
2025.08.15	00:11:03.011	0.93997	0.94180			6
2025.08.15	00:11:06.466	0.93985	0.94221			6
2025.08.15	00:11:08.918	0.93997	0.94180			6
2025.08.15	00:11:09.892	0.93985	0.94221			6
2025.08.15	00:11:10.735	0.93988				2
2025.08.15	00:11:16.178	0.94032	0.94162			6
2025.08.15	00:11:17.183	0.93988	0.94221			6
2025.08.15	00:11:20.979	0.93985				2
2025.08.15	00:11:22.057	0.93988				2
2025.08.15	00:11:23.079	0.94032	0.94162			6
2025.08.15	00:11:24.346	0.93988	0.94221			6
2025.08.15	00:11:30.579	0.94032	0.94162			6
2025.08.15	00:11:31.589	0.93988	0.94221			6
2025.08.15	00:11:34.162	0.93991				2
2025.08.15	00:11:37.818	0.94032	0.94162			6
2025.08.15	00:11:38.796	0.93991	0.94221			6
2025.08.15	00:12:00.878	0.93991				2
2025.08.15	00:12:29.022	0.93988				2
2025.08.15	00:12:39.280		0.94221			4
2025.08.15	00:13:00.578	0.93988				2
2025.08.15	00:13:33.380	0.93989				2
2025.08.15	00:13:39.283		0.94221			4
2025.08.15	00:14:01.003	0.93989				2
2025.08.15	00:14:40.425		0.94221			4
2025.08.15	00:15:01.184	0.93989				2
2025.08.15	00:15:31.704	0.93991				2
2025.08.15	00:15:41.979		0.94221			4
2025.08.15	00:16:00.999	0.93991				2
2025.08.15	00:16:04.890	0.94048	0.94196			6
2025.08.15	00:16:05.697	0.94047				2
2025.08.15	00:16:33.498	0.94105				2
2025.08.15	00:16:51.068	0.93988				2
2025.08.15	00:17:00.314	0.93988				2
2025.08.15	00:17:04.945		0.94196			4
2025.08.15	00:17:32.007	0.93989				2
2025.08.15	00:17:34.213	0.93988				2
2025.08.15	00:17:46.080	0.93991				2
2025.08.15	00:18:01.002	0.93991				2
2025.08.15	00:18:06.286		0.94196			4
2025.08.15	00:18:32.924	0.93992				2
2025.08.15	00:18:35.112	0.93991				2
2025.08.15	00:18:51.001	0.93992				2
2025.08.15	00:19:01.185	0.93992				2
2025.08.15	00:19:02.550	0.93991				2
2025.08.15	00:19:06.287		0.94196			4
2025.08.15	00:19:43.676	0.93992				2
2025.08.15	00:20:00.288	0.93992				2
2025.08.15	00:20:06.095	0.93993				2
2025.08.15	00:20:09.287		0.94196			4
2025.08.15	00:20:15.284	0.94004				2
2025.08.15	00:20:17.311	0.94001				2
2025.08.15	00:20:38.208	0.94002				2
2025.08.15	00:21:00.251	0.94002				2
2025.08.15	00:21:09.384		0.94196			4
2025.08.15	00:21:27.377	0.94000				2
2025.08.15	00:21:31.184	0.93991				2
2025.08.15	00:21:58.064	0.94003				2
2025.08.15	00:22:00.086	0.94003				2
2025.08.15	00:22:01.004	0.94004				2
2025.08.15	00:22:04.356	0.94003				2
2025.08.15	00:22:07.769	0.94004				2
2025.08.15	00:22:08.291	0.94005				2
2025.08.15	00:22:10.477		0.94196			4
2025.08.15	00:22:14.243	0.94004				2
2025.08.15	00:22:18.215	0.94006				2
2025.08.15	00:22:20.249	0.93994				2
2025.08.15	00:22:22.011	0.93995				2
2025.08.15	00:22:23.422	0.93996				2
2025.08.15	00:22:29.078	0.93997				2
2025.08.15	00:22:35.835	0.93998				2
2025.08.15	00:22:39.704	0.94005				2
2025.08.15	00:22:40.691	0.94010				2
2025.08.15	00:22:45.578	0.94008				2
2025.08.15	00:22:45.884	0.94009				2
2025.08.15	00:22:49.177	0.94010				2
2025.08.15	00:22:53.378	0.94011				2
2025.08.15	00:22:55.857	0.94012				2
2025.08.15	00:22:59.678	0.94013				2
2025.08.15	00:23:01.310	0.94010				2
2025.08.15	00:23:05.863	0.94011				2
