<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2025.04.25	00:03:30.789	0.94139	0.94212			6
2025.04.25	00:03:54.946	0.94015	0.94250			6
2025.04.25	00:04:00.982	0.94015				2
2025.04.25	00:04:40.728	0.94001	0.94235			6
2025.04.25	00:04:48.060	0.94034	0.94220			6
2025.04.25	00:05:01.317	0.94034				2
2025.04.25	00:05:33.212	0.94015	0.94233			6
2025.04.25	00:05:37.618	0.94022	0.94239			6
2025.04.25	00:06:00.349	0.94022				2
2025.04.25	00:06:37.619		0.94239			4
2025.04.25	00:06:39.092	0.94015	0.94242			6
2025.04.25	00:07:02.190	0.94015				2
2025.04.25	00:07:16.347	0.93998	0.94224			6
2025.04.25	00:07:36.139		0.94219			4
2025.04.25	00:07:53.326	0.94015	0.94230			6
2025.04.25	00:07:53.654		0.94242			4
2025.04.25	00:07:53.956		0.94230			4
2025.04.25	00:07:54.575		0.94242			4
2025.04.25	00:07:59.370		0.94230			4
2025.04.25	00:07:59.701		0.94242			4
2025.04.25	00:08:00.003	0.94015	0.94230			6
2025.04.25	00:08:00.363		0.94242			4
2025.04.25	00:08:05.107		0.94230			4
2025.04.25	00:08:05.435		0.94241			4
2025.04.25	00:08:05.737		0.94230			4
2025.04.25	00:08:06.356		0.94241			4
2025.04.25	00:08:10.372		0.94230			4
2025.04.25	00:08:10.672		0.94241			4
2025.04.25	00:08:16.373		0.94230			4
2025.04.25	00:08:16.704		0.94241			4
2025.04.25	00:08:17.033		0.94230			4
2025.04.25	00:08:17.367		0.94241			4
2025.04.25	00:08:22.373		0.94230			4
2025.04.25	00:08:22.700		0.94241			4
2025.04.25	00:08:28.371		0.94229			4
2025.04.25	00:08:28.703		0.94240			4
2025.04.25	00:08:33.372		0.94241			4
2025.04.25	00:08:34.371		0.94230			4
2025.04.25	00:08:34.704		0.94241			4
2025.04.25	00:08:38.713		0.94223			4
2025.04.25	00:08:39.143		0.94224			4
2025.04.25	00:08:39.461		0.94223			4
2025.04.25	00:08:40.070		0.94218			4
2025.04.25	00:08:40.703		0.94223			4
2025.04.25	00:08:42.354		0.94222			4
2025.04.25	00:08:46.108		0.94218			4
2025.04.25	00:08:46.437		0.94222			4
2025.04.25	00:08:48.327	0.94004				2
2025.04.25	00:08:51.372		0.94218			4
2025.04.25	00:08:51.703		0.94222			4
2025.04.25	00:08:57.370		0.94218			4
2025.04.25	00:08:57.702		0.94222			4
2025.04.25	00:09:00.379	0.94004				2
2025.04.25	00:09:03.373		0.94218			4
2025.04.25	00:09:03.699		0.94222			4
2025.04.25	00:09:09.374		0.94218			4
2025.04.25	00:09:09.697		0.94222			4
2025.04.25	00:09:14.351		0.94218			4
2025.04.25	00:09:14.700		0.94222			4
2025.04.25	00:09:18.370		0.94221			4
2025.04.25	00:09:20.363		0.94218			4
2025.04.25	00:09:20.699		0.94221			4
2025.04.25	00:09:25.371		0.94218			4
2025.04.25	00:09:25.700		0.94221			4
2025.04.25	00:09:28.069		0.94222			4
2025.04.25	00:09:28.380		0.94221			4
2025.04.25	00:09:30.372		0.94218			4
2025.04.25	00:09:30.703		0.94221			4
2025.04.25	00:09:33.081	0.94008	0.94205			6
2025.04.25	00:09:49.070	0.93992	0.94183			6
2025.04.25	00:09:51.039		0.94205			4
2025.04.25	00:10:00.359	0.93992	0.94196			6
2025.04.25	00:10:12.784	0.93998	0.94206			6
2025.04.25	00:10:13.408		0.94186			4
2025.04.25	00:10:14.924	0.94001	0.94189			6
2025.04.25	00:10:19.173	0.94002				2
2025.04.25	00:10:26.755		0.94188			4
2025.04.25	00:10:31.909	0.94021	0.94183			6
2025.04.25	00:10:54.356	0.93979	0.94184			6
2025.04.25	00:10:55.363	0.94015	0.94190			6
2025.04.25	00:11:00.309	0.94015				2
2025.04.25	00:11:01.127	0.94021	0.94183			6
2025.04.25	00:11:01.727	0.94015	0.94190			6
2025.04.25	00:11:06.308	0.94016				2
2025.04.25	00:11:07.301	0.94022				2
2025.04.25	00:11:07.930	0.94021	0.94183			6
2025.04.25	00:11:08.550	0.94022	0.94190			6
2025.04.25	00:11:14.858	0.94021	0.94183			6
2025.04.25	00:11:15.771	0.94022	0.94190			6
2025.04.25	00:11:21.655	0.94021	0.94183			6
2025.04.25	00:11:22.297	0.94022	0.94190			6
2025.04.25	00:11:24.795	0.94015				2
2025.04.25	00:11:28.215	0.94019	0.94181			6
2025.04.25	00:11:29.174	0.94013	0.94188			6
2025.04.25	00:11:29.893	0.94010	0.94172			6
2025.04.25	00:11:31.404	0.94011				2
2025.04.25	00:11:37.285	0.93981				2
2025.04.25	00:11:42.154	0.93988	0.94164			6
2025.04.25	00:11:46.062	0.93989				2
2025.04.25	00:11:49.254		0.94170			4
2025.04.25	00:11:56.091	0.94016	0.94216			6
2025.04.25	00:12:00.763	0.94016				2
2025.04.25	00:12:03.338	0.94015				2
2025.04.25	00:12:03.667	0.94016				2
2025.04.25	00:12:13.138	0.94015				2
2025.04.25	00:12:15.763	0.94016				2
2025.04.25	00:12:21.160	0.94021				2
2025.04.25	00:12:29.870	0.94022				2
2025.04.25	00:12:34.972	0.94021				2
2025.04.25	00:12:37.172	0.94040				2
2025.04.25	00:12:38.047	0.94043	0.94251			6
2025.04.25	00:12:38.862	0.94042				2
2025.04.25	00:12:41.822	0.94059				2
2025.04.25	00:12:45.728		0.94235			4
2025.04.25	00:12:50.557	0.94060				2
2025.04.25	00:12:54.483	0.94063				2
2025.04.25	00:12:56.037	0.94081	0.94260			6
2025.04.25	00:12:56.350	0.94052	0.94259			6
2025.04.25	00:12:56.659	0.94081				2
2025.04.25	00:12:57.017	0.94052				2
2025.04.25	00:13:00.109	0.94052				2
2025.04.25	00:13:01.357	0.94081				2
2025.04.25	00:13:01.705	0.94061				2
2025.04.25	00:13:02.042	0.94081				2
2025.04.25	00:13:02.366	0.94060				2
2025.04.25	00:13:07.371	0.94081				2
2025.04.25	00:13:07.704	0.94060				2
2025.04.25	00:13:08.018	0.94081				2
2025.04.25	00:13:08.367	0.94060				2
2025.04.25	00:13:12.375	0.94081				2
2025.04.25	00:13:12.711	0.94061				2
2025.04.25	00:13:13.374	0.94081				2
2025.04.25	00:13:13.702	0.94061				2
2025.04.25	00:13:14.353	0.94060				2
2025.04.25	00:13:15.090	0.94074				2
2025.04.25	00:13:16.372	0.94075				2
2025.04.25	00:13:16.958	0.94074				2
2025.04.25	00:13:17.375	0.94081				2
2025.04.25	00:13:17.707	0.94073				2
2025.04.25	00:13:18.056	0.94074				2
2025.04.25	00:13:19.375	0.94082				2
2025.04.25	00:13:19.706	0.94074				2
2025.04.25	00:13:23.380	0.94082				2
2025.04.25	00:13:23.708	0.94075				2
2025.04.25	00:13:24.157	0.94074				2
2025.04.25	00:13:25.374	0.94082				2
2025.04.25	00:13:25.706	0.94074				2
2025.04.25	00:13:28.372	0.94075				2
2025.04.25	00:13:29.372	0.94085				2
2025.04.25	00:13:29.674	0.94075				2
2025.04.25	00:13:30.372	0.94083				2
2025.04.25	00:13:30.674	0.94075				2
2025.04.25	00:13:32.381	0.94076				2
